user,review_count,median_rating,max_rating,min_rating,mean_rating
mickwood,811,7,10,5,7.281750924784217
midasiam,660,6,10,1,6.4
Midian2000,714,7,10,1,7.1798085854341736
mig1,511,7.5,9.5,2,7.419569471624266
Migmeister,512,7,10,2,6.908203125
MigTikal,621,7,9,1,6.714975845410628
miguelmichan,598,7,10,1,6.581605351170569
Mika,1412,6.5,10,1,6.446104815864023
MikaNi,807,6,10,2,6.287484510532837
Mike Mayer,729,7,10,1,6.811385459533608
mike t,507,7,10,2,7.106508875739645
MikeBwithoutadot,1067,6.5,9,1,6.32970946579194
MikeDiLisio,666,8,10,2,7.324324324324325
Mikee,691,6,9,2,5.5296671490593345
Mikeg99,1055,7,10,2,6.322748815165877
mikemcdasl,514,7.5,10,1,7.149863813229572
mikeoblique,562,8.8,10,7,8.676156583629894
MikEvaD,556,7,10,1,6.425
Miki,588,6,10,1,6.116496598639456
Mikos,554,7.5,10,1.5,7.3483754512635375
milhouse46,627,7,10,2,6.7368421052631575
MilkyJoe241,819,6,10,1,5.3357741147741145
miller1983,762,6,10,2,6.188320209973753
MillicanDarque,555,8,10,3,8.209009009009009
Mills,563,7,10,2,6.5630550621669625
mimem,523,6.5,9.5,2,6.541108986615678
Mind4u2c,762,6.5,10,1,6.371259842519685
MindSwap,1559,7,9,4,6.726106478511866
minscfan,502,7.5,9.5,1,7.117729083665338
mintroll,575,6.5,9,1,6.3252173913043475
miriku,540,7,10,3,6.9820370370370375
mirth00,582,7,10,3,7.021563573883162
Misha99,809,7,9,1,6.601359703337454
Mishire,552,7,10,1,7.189130434782609
Misses Peacock,590,7,10,1,6.55135593220339
missiloon,802,7,10,1,6.598004987531172
Missu,2805,5,10,1,5.283422459893048
MisterBond,846,6,10,1,6.113475177304965
MisterC,512,7,10,2,6.8884765625
mith,531,6.5,10,2.5,6.68361581920904
MithrasSWE,903,6,10,1,6.04485049833887
Mixo,989,6.7,10,1,6.39201213346815
mjf71,1374,6,10,2,6.125181950509462
mjrtom,581,7.2,10,1,7.183993115318416
mkaks7,878,6,10,1,5.573462414578588
mkgray,780,7,10,1,6.9743589743589745
mlanza,578,4,10,1,4.790657439446367
mlb13,864,7.5,10,2,7.381076388888889
MLeino,737,6,9,1,5.753052917232021
mlhovan,586,6,10,1,6.040102389078498
mljeko,700,6,9,2,6.198571428571428
mlvanbie,990,7,9.5,2,6.633030303030303
mmychal,523,6,10,1,4.863288718929255
mnemonicuz,1686,7,10,1,6.627224199288256
mnv_iii,629,6,10,1,5.674085850556438
modboy,1231,6.5,10,1,6.3373111291632815
moggie_r,1412,6,9,2,6.13456090651558
mogreece,871,7.5,10,5,7.530424799081516
Molmo,760,7,10,2,7.059342105263158
molomucho,661,7,10,2,6.772571860816944
momov,775,7,10,1,6.6651612903225805
Monk74,667,7,10,1,6.655172413793103
Monkey9485,1178,6,10,1,5.552631578947368
monkeyislander,638,7.5,10,2,7.565752351097179
monkeyrobot,537,7,10,3,7.205959031657356
mononoke,792,7,10,2,6.622979797979798
monoqueso,571,7,10,2,6.6532399299474605
monskers,626,6,10,1,6.277683706070287
monstrooper,700,6,9,1,5.82
montsegur,2385,6,10,1,5.982004192872117
moogle310,588,7,10,1,6.719812925170068
mooka,734,7,10,2,6.485694822888283
Moon Knight,583,6,10,1,6.212692967409948
moorwild,754,7,9.5,1,6.766870026525199
moosefish,539,7,10,2,7.137291280148423
moosemcd,601,7,10,1,6.618535773710483
mopeymatt,527,7,10,1,6.919544592030361
Moppersmurf,778,7,9,4,7.021529562982005
moramis,1485,6,10,1,5.486262626262627
morefun_tn,503,6.5,10,2,6.543737574552684
morelju,603,7,10,3.5,7.203980099502488
morf73,526,6,10,1,6.123574144486692
moriarty 101,521,7,10,1,6.904510556621881
mortee50,627,6,10,1,5.7727272727272725
Morten Greis,701,6,9,1,6.323823109843081
mortenjohs,516,7.5,9.6,2,7.453139534883721
Mos Blues,588,7,10,1,7.0646258503401365
mothertruckin,1115,7,10,1,6.275336322869955
Motorkopf,1002,6,10,1,5.498003992015968
motoyugota,1004,6.7,10,1,6.610856573705179
Mouven,632,6.5,9.5,2,6.477927215189873
mpalframan,501,7,10,2,6.961576846307385
mpin,619,7,10,1,6.880048465266559
mpollockrph,649,7,10,1,7.086594761171033
Mr Franks 71,514,8,10,1,7.985311284046692
Mr Mjeh,1289,6.8,10,1,6.757680372381691
Mr Penguin,540,7,10,2,6.725925925925926
Mr Thijs,519,6.5,10,1,6.4778420038535645
mr_mrholmes,622,7.5,10,4,7.456591639871383
Mr_Nuts,510,6.5,10,1,6.341666666666667
MrBigUK,623,6.5,9,1,6.244783306581059
mrdrofficer,508,7,10,1,7.096338582677165
mrkvm,630,6.5,10,1,6.4373015873015875
Mrmister72,536,7,10,1,6.624682835820895
MrPretty,592,6,10,1,5.862331081081081
mrquackers,940,6,10,1,6.1940425531914896
mrraow,1157,7,10,1,6.672774416594641
MrRomka,496,6,10,1,5.890120967741935
MrSel,517,6,10,1,6.334622823984526
MrSprite,506,7,10,1,6.7
msaari,1358,6,10,1,6.231958762886598
msaya,694,6,10,1,5.994236311239193
mschlat,745,7,10,2,6.588590604026845
Mszanski,500,7,10,4,6.922
mtyree1972,580,6,10,2,5.853448275862069
mudville9,538,6,10,4,6.169144981412639
mugs,1052,7,10,1,6.811216730038023
muhonen,895,6,10,1,6.387709497206704
MUKid,799,7,10,1,6.2823529411764705
MULRAH,782,6,10,1,5.108695652173913
Mundane,511,7,10,1,6.589041095890411
munihack75,1090,7,10,1,6.844954128440367
Munter,536,5,10,1,5.289179104477612
Murderschnuff,577,7,10,1,6.885615251299827
Murdockus,715,6.5,10,1,6.392307692307693
murksofus,1090,6,10,1,5.812844036697248
Murr,563,7,10,2,6.934991119005328
MurWiz,787,7,9,2,6.51982210927573
murzim,739,8,9.75,2,7.5118403247631935
Musambay,637,7,10,1,6.9899215070643645
musashi2,653,7,10,1,6.5826952526799385
Muse23PT,929,8,10,3,7.75205597416577
musicalanarchy,1753,6,10,1,5.646320593268682
mussels,601,7,10,1,6.680532445923461
muyf,589,8,10,2,7.794567062818336
muzfish4,516,7,10,1,6.75
Muzza,522,7,10,2,6.914750957854406
Mxever7,567,7,9.7,2,6.929065255731922
mxke,562,7.5,10,1,6.84270462633452
mxmth,619,6,10,1,5.72778675282714
My fathers son,693,6,10,1,5.897546897546897
myerto,1175,6,10,3,6.468936170212766
MyParadox,565,6,10,1,5.686725663716814
Mystery2000,546,7,10,3,7.0677655677655675
Mystic_Mouse,981,4,10,1,4.111365953109073
Mytty,517,6,9.2,1,5.8119922630560925
n_and,1196,7,10,1,6.926003344481606
naarnold,926,5.6,10,1,5.739524838012959
Nabla_1981,570,7,10,1,6.696964912280702
naenny,653,6,10,2,6.552833078101072
nahtaivel,838,7,10,2,6.399761336515513
nanobastaddo,504,7,10,4,7.017857142857143
Nap16,3927,7,10,1,6.552867074102368
napoleonbuff,518,6,10,2,6.345559845559846
nashesq,993,5,10,2,5.1782477341389725
Nashgoth,595,8,10,5,7.490109243697479
Nathardicus,649,6,10,1,6.119414483821264
Neale2006,1136,7.1,10,1,6.955721830985915
Nebresh,548,7,10,2,7.140510948905109
nebyeh,516,7,10,1,6.445736434108527
Necroblaster3000,897,7,10,1,6.528428093645485
nectar,977,6,10,2,6.220061412487206
NeddyF,859,7,9.5,2,6.9965075669383
Nedrab,916,7,10,3,6.748908296943231
neflight86,823,7,9.5,3,6.750303766707169
negroscuro,760,6.5,9.5,1,6.560526315789474
Neil Thomson,1217,7,10,1,6.881347576006574
Nekrataal,658,9,10,1,7.822948328267477
Neo_1,961,8,10,2,7.926638917793965
Nerkey,496,7.75,10,4,7.701612903225806
neser,607,7,10,2,6.8072487644151565
Nesti,591,7,10,1,6.543147208121828
netbus22,518,6,10,1,6.278957528957529
netes,827,6,10,1,6.102781136638452
netrinogr,548,7,10,2,6.994343065693431
NeutralGnome,869,5,10,1,5.308400460299194
Nevarus,656,7,10,2,6.532012195121951
nevhir,526,7,9,2,6.517110266159696
Nevin,662,7,10,1,6.761329305135952
NewbieGamingDad,551,6,10,1,6.254083484573503
newkillerstar27,1407,6,10,1,5.383084577114428
newrev,508,6.5,10,2,6.43
nfirehazzard,906,7,10,2,7.205739514348786
NFLD,594,7,10,2,6.988030303030303
Nicholas8,944,8,10,3,7.8951271186440675
NickDanger42,708,7,10,1,6.443502824858757
nicknack,601,6,10,3,6.504159733777039
Nico D,1239,6.5,10,2,6.416868442292171
NicoR,922,7,10,1,6.842733188720174
nieyao,743,6.9,9,1,6.778734858681023
nifdgad,619,7,10,2,6.9725363489499195
Nigel Keates,526,7,9.5,2,6.82509505703422
night knight,573,7,10,1,6.541710296684118
Nightmare,1234,6,10,1,6.00162074554295
nighttrain54,531,6.5,10,1,6.238229755178907
nik592,895,7,10,1,6.91731843575419
NikitayPipo,497,6.5,9,1,6.573440643863179
nikkapo,787,7,10,1,6.794663278271918
nikolaypegasov,1157,5,10,1,5.1789109766637855
Nikomakhos,652,6.5,10,2,6.500766871165644
niledesign,645,6.5,10,2,6.414062015503876
nimiralism,575,7,10,1,7.298260869565217
Ninebreaker2,843,6.5,10,1,6.137010676156583
Nini la nicoise,1371,6.5,10,1,6.379978118161926
Ninjabob,760,6,10,2,6.315131578947368
Ninjashadowwarrior,581,7,10,3,6.894499139414802
Ninokid,645,7,10,2,7.020226201550388
Nischtewird,1548,7,10,3,6.883397932816537
nitramb,506,7,10,3,7.011857707509882
njsauer,560,6,10,1,5.495535714285714
nkerensky,1367,7,10,1,6.817264081931237
nm156,522,6,10,1,5.859961685823754
nnf1,1350,6.5,10,2,6.557822222222223
no_where_dense,1292,5,10,1,5.3885448916408665
Nobuaki,568,7,10,5,7.100352112676056
Noctemsorrow,820,5,10,1,5.412195121951219
NocturnalAllen,912,7.8767499999999995,10,1,7.487633442982456
NoDicePlease,785,7,10,3,6.871656050955414
noisycrow,952,7,10,1,6.340336134453781
nojjon,499,7,10,1,6.678156312625251
nomisofsiman,512,8,10,2,8.41015625
nonnnonnya,517,8,10,6,7.702127659574468
noom777,689,6,10,1,5.779390420899855
Norbert Chan,758,7,9,1,6.5488126649076515
norDicoBR,576,7,10,5,7.079861111111111
nordloc,886,7,10,2,7.260722347629796
norman.bates,515,6,10,1,5.712621359223301
NormandyWept,554,4,10,2,3.7978339350180503
nornor,574,7.7,9.5,1,7.677090592334495
nosywombat,1094,7,9.5,1,6.885740402193784
nsevaux,678,7,10,2,7.278023598820059
NSlikster,718,7,10,1,6.777158774373259
nsparks,622,7,9.5,2,6.907556270096463
nswoll,635,6,10,1,6.244094488188976
nucleartrask,958,8,10,1,7.540741127348643
nukeu666,515,6.3,10,2,6.221165048543689
Numskull,612,6,10,1,6.099673202614379
nvidia3dfx,900,5.5,10,1,5.444333333333334
nwhyman,752,6,10,1,5.864095744680851
nwind,851,5.5,10,1,5.4853113983548765
nwoninja,616,6.5,10,1,6.387987012987013
nyacano,534,7,10,5,7.242696629213484
nycavri,650,7,10,2,6.535384615384616
nyhotep,595,6,9.6,3,6.211932773109243
Nylo,655,7.25,10,2,6.909160305343511
NyQuil Driver,1019,6.5,10,2,6.447006869479882
nysmoke,896,6,10,1,5.944754464285714
Oasis,773,6,10,1,6.278137128072445
oatmeal1201,530,7,10,3,7.061981132075472
oberjt,1097,6.5,10,1,6.424430264357338
oberonsd73,718,6,10,1.5,5.9808217270194985
Obidiah,698,7,10,1,6.724928366762177
oceanodeuegos,512,7,10,3,6.51171875
Octavian,1092,6,10,1,6.16941391941392
Oddz,620,7,9,3,6.748387096774193
oddzilla,580,8,10,4,7.705172413793103
Odinatos,877,6,10,1,6.212656784492588
Odysseus3,729,7,10,4,7.096707818930041
oelgart,523,6,10,1,6.258126195028681
Officer Sugar,567,6,10,1,5.807760141093475
OGRussHood,2795,6,10,1,5.340467978533095
ohgeetee,497,7,10,2,6.737424547283702
OhLookIWonAgain,766,7,10,1,6.900130548302872
OhmSweetOhm,551,7,10,2,6.1987295825771325
oil3938,513,7,10,2,6.307992202729045
ojey,513,7,10,1,6.791228070175438
ojoj35,1182,7,10,1,6.575211505922166
okitamakoto,527,5,9,2,5.246679316888046
Olafslomp,1071,6,10,1,6.01749766573296
olav.mueller,990,7,9,2,6.568181818181818
olavf,1185,7,10,2,6.424050632911392
OldAgeGamer,1269,8,10,3,7.644602048857368
oldgoat3769967,6471,6.5,10,1,6.18575181579354
oldskoolsi,649,7,10,1,6.49306625577812
Olfaktille,537,7,10,3,6.877094972067039
olfenw,701,7,9,4,7.024251069900143
Olimar,602,6,10,1,5.589700996677741
Oliv,748,8,10,3,7.546122994652406
Ollip,542,7.4,10,2,7.365682656826568
Olmestig,713,5,10,2,5.339410939691445
olmstemd,522,7,10,2,6.732758620689655
oloboloboo,1078,6,10,1,6.310760667903525
olsonjj25,580,7,10,3,7.035344827586207
Oma_Xtream,627,7,10,2,7.1451355661881975
OMD56,684,6,10,1,6.173245614035087
omerieux,506,7,10,1,7.233201581027668
Omertron,509,7,10,1,6.3968565815324165
OneEyedJack,552,7,10,2,7.0480072463768115
onigame,686,6,10,1,5.940233236151603
Onus,505,7.5,10,2,7.312871287128713
oobydoob,1762,6,10,1,6.090522133938706
ooogene,1207,7,10,1,6.364540182270091
oopsiak,987,6,10,1,5.599797365754813
oowick,575,7,10,1,6.765860695652174
opcars,528,7,10,2,6.453977272727273
Opie,500,7,10,1,6.51432
orange,546,4,10,1,4.571428571428571
oranssioranki,966,6,10,1,6.057971014492754
OrcoPaolo,557,6,10,1,5.874326750448833
Orcoteuthis,607,6,10,1,5.403624382207578
Ordasmania,566,8,10,2,7.667844522968198
Order,814,7,10,2,7.141891891891892
Oreolus,560,6,9,2,6.117857142857143
Originaldibbler,546,7,10,1,6.817289377289377
oriolcr,497,7,10,2,6.816901408450704
Orphebus,1258,6.5,10,1,6.115484896661367
Orryp,499,5,10,1,5.4188376753507015
Orski,991,7,10,1,6.515136226034309
Osidarta,964,6,10,1,5.946856846473029
Osiris Ra,564,7,10,1,6.402482269503546
oskari,1627,6,10,1,5.754148740012292
Oslot,605,7,10,1,6.654365289256198
Ostry,685,6,10,1,5.73065693430657
otjp,501,7,10,3,6.926347305389221
Ottawa_Sens,736,8,10,6,7.6290760869565215
Otterdance,680,6.5,10,1,6.452205882352941
ottobre31,1093,6.5,10,1,6.216010978956999
ousgg,1191,6,10,1.5,5.768261964735516
Overexposed,728,7,10,2,6.614010989010989
OverTheHillier,650,6,10,2,5.876153846153846
ovis,591,7,10,1,6.567174280879865
owein77,885,7,10,1,6.622033898305085
oxmond,645,5,9,1,5.04031007751938
oz8118,588,7,10,1,6.63860544217687
OzarkSavage,559,7,10,1,6.729874776386405
Ozludo,623,6.5,10,1,6.249759229534511
P0isson,781,6,9.51,1,5.902983354673496
p4ss3ng3r,557,7.5,10,3,7.478276481149012
p4warrior,645,7,10,1,6.485038759689923
pablopk,747,6,10,1,5.619812583668005
paddypastmaster,741,7,9,4,6.639271255060729
painkiller,533,6,10,1,6.285178236397749
Pajoni,529,8,10,1,7.752362948960302
Paka,696,7,10,3,6.5625
palantri,589,6.5,10,1,6.225806451612903
PaleHorseRider,543,7,10,1,6.443646408839779
Palladinus,561,7,10,3,7.140819964349376
Pallet Ranger,769,7,9,2,6.556566970091027
pallwood,818,7,10,2,6.893031784841075
panama66,501,7,10,1,7.065868263473054
Pancho,674,6.5,10,1,6.570474777448071
Pandakai,692,6.5,10,2,6.332369942196531
Pandorzecza,2851,4,10,1,4.204138898632059
panotxa,806,8,10,5,7.7245657568238215
Pantherrob96,559,7,10,4,7.09391771019678
Pantteri,1038,7.5,10,2,7.224373795761079
panzerhoff,861,7,10,5,7.162601626016261
paolofasola,617,7.4,10,4,7.319286871961102
papachristou,573,7,10,2,6.9162303664921465
paperoga,813,6.5,10,4,6.5439975399754
Parabellum76,1326,6,10,2,6.322775263951734
parax,551,7,10,4,6.811252268602541
parn76,665,8,10,1,7.329323308270677
Parsdunk,645,7,10,1,7.125348837209303
parubeto,562,6,10,3,5.838078291814947
passager57,560,7,10,1,6.925
Pastormiller,539,6.5,10,1,6.419901038961039
patal354,771,7,10,2,6.597276264591439
pato,515,7,10,1,6.804854368932038
Patrickspel,535,7.5,9.5,2,7.328971962616823
patrykgalka,602,7.75,10,3,7.616279069767442
patyipatyi,611,7,10,2,6.644189852700491
paul10liao,1771,7,10,5,6.937605872388481
paulclarke339,696,6,10,1,5.506465517241379
Paulius,513,7,10,1,7.134855087719298
paulkessels,620,7,10,1,6.748387096774193
pavilioncity,573,7,10,2,6.719022687609075
Pavlusha,889,7,9,3,6.49718785151856
pawelacb,529,6.5,10,1,6.498109640831758
Pawlisman,631,7,9,5,7.245641838351823
PAYDIRT,1101,7,10,1,7.07039055404178
pboivin,1898,7,10,1,6.787618545837724
PBrennan,2856,6,10,1,5.958333333333333
pbrink,622,6,10,1,6.006752411575563
pdh0227,693,8,10,3,7.856709956709957
pdrseuss,846,8,10,1,7.4822695035460995
peacmyer,1516,7,10,2,6.679749340369393
peakhope,497,6,10,1,6.084507042253521
pebelL,639,6.9,10,1.5,6.735993740219092
pecan,1642,5,9.5,1,5.221376370280146
peculiii,725,7,10,1,6.766206896551724
Pedrator,630,8,10,1,7.428412698412698
Pedrodeavlon,917,7,10,1,6.798800436205016
Pedrote,689,7,9,3,7.003338171262699
Peerchen,1095,6,10,1,6.079452054794521
peeyots,667,6,9,2,6.254872563718141
PELLEGATTI,564,7.5,10,5,7.477393617021277
pence,1087,6,10,1,6.1711131554737815
penguinbdg,521,7,9,5,7.132437619961612
pennincao,605,7,10,2,7.259504132231405
pennuto77,1436,7,10,3,7.2513927576601676
Pensator,801,6,10,1,6.026529338327091
per42,625,7,10,1,6.79776
Percatron,910,7,10,3,6.829670329670329
PerfectRoll,517,7,10,1.5,6.850386847195358
permagoof,525,7,10,3,6.7407619047619045
Pessoatukan,600,8,10,2,7.312166666666666
pete100,2107,6,10,1,6.369008068343616
petegrey,792,6,10,1,6.105021464646464
Peter The Rat,1385,7,10,1,6.571841155234657
PeterHendee,968,6.5,9,3,6.419163223140496
PeterM2158,537,6,10,1,5.998137802607077
petermc,725,7,10,1,6.318124137931035
Petri,543,6,10,1,6.263351749539595
petroleumjelly,530,6.5,9.5,2,6.320754716981132
petruzzelli,564,7,10,4,7.1127659574468085
Peukon,534,7.5,10,3,7.313670411985019
Pevans,571,7,10,3,7.387040280210158
pezboy,537,6.5,10,1,6.411545623836127
pezpimp,1216,6.5,10,2,6.570641447368421
Pferdina,520,7,10,3,6.890384615384615
Pfluftl,681,7,10,1,6.60352422907489
pgachan,510,7.5,9.5,5,7.470294117647059
PghArch,559,7,10,1,6.9078711985688726
phankthusar,555,7,10,2,6.437837837837838
PhasingPlayer,594,7,10,4,6.865319865319865
Phelonius,972,7,10,1,6.775257201646091
PHIL4477,883,6,9,2,6.2706681766704415
phildinius,1043,7,10,1,6.766759348034515
phinfan2003,504,6,10,2,6.353174603174603
phoenfyre,511,7,10,1,6.525440313111546
Phoenixgeek,1222,6,10,1,6.061783960720131
PhotoJim,576,7.5,9,4,7.400217013888889
PhotonStorm,743,7,10,1,6.990578734858681
Phreekshow1,1068,7,10,2,6.728932584269663
Phrim,1339,7,10,2,6.452576549663928
phunlvr,892,7,10,1,6.463004484304933
picassojac,619,7,9.5,1,7.005169628432957
pickboy87,829,6,10,1,5.806344993968637
Picosckt,683,6.5,9.5,1,6.600292825768667
pieces09,603,6.5,10,1,6.362686567164179
PieMan,504,6,10,2,6.166666666666667
pierfederico,634,6,9,1,6.058359621451104
pierpelz,685,7.5,9,4,7.365693430656934
Pieter VH,501,7,9.5,1,6.620558882235529
pietlavens,1067,7,10,2,6.887441424554827
PiHalbe,525,6,10,1,6.032380952380953
pijll,744,7,10,2,6.953629032258065
pikaia,892,7,10,1,6.7790919282511215
Pikaraph,682,7,10,2,7.110703812316715
pillar,762,7,10,1,6.229002624671916
pilot,715,7,10,2,6.8776223776223775
pincao,497,7,10,2,6.885633802816901
pinchazumos,875,6,10,1,5.890285714285715
ping9x,505,7,10,1,6.435247524752476
pingus,696,6,10,2,5.841235632183908
Pinkus,1071,7,10,2,6.974229691876751
Pinto,566,7,10,1,6.540636042402827
pintosdad,936,6,10,2,5.826923076923077
pioma10,644,7,9,4,6.961956521739131
piotrsmu,774,6,10,1,6.1578811369509046
pisecobabe,605,7,10,4,6.808264462809917
pitonowie,1011,6,10,1,5.6649357072205735
pizza the hutt,924,6.5,9.5,2,6.370454545454545
PizzaAroma,632,7.5,10,3,7.2539556962025316
pjr86,516,8,10,2,7.521705426356589
pkfirst,606,7,10,1,6.666914191419142
planetcaravan27,601,8,10,1,7.560732113144759
PlatypusGaming,1128,7,10,1,6.849290780141844
play911419,732,5,10,1,5.206967213114754
plpompey,510,7,10,2,6.7784313725490195
Plush,918,6.5,10,1,6.136165577342048
plysbjorn,1251,6,10,1,6.080735411670664
pmarjora,546,8,10,1,7.336996336996337
PMatheus,564,7.1,9.8,1,6.740602836879432
pmduguay,558,7,10,1,7.206272401433692
pmnj,861,5,10,1,5.049941927990709
pmuck,694,7.5,10,3,7.209654178674351
Poddster,598,6.5,10,2,6.3190635451505015
poggydude,899,6,10,2,6.308887652947719
PoisonKiwi,639,6,10,2,6.305946791862285
poka26,1274,6.8,10,4,6.8565149136577705
poke450,564,7,10,2,7.291489361702127
Pola,635,7,10,1,6.88503937007874
Polgara,920,7,9,2,6.656521739130435
Pololo7771,513,7,10,1,5.5623781676413255
polychrotid,767,6,10,1,6.033898305084746
polyobsessive,601,7,10,3,6.842762063227953
ponchera69,1576,7,10,1,6.698883248730964
Pone4games,688,8,10,3,7.958210029069767
Ponton,586,7,10,1,6.32764505119454
PontusNalle,850,7,10,2,6.972258823529412
Poor Yorick,1329,7,10,1,6.9917231000752444
PopeBrain,849,6,10,1,6.352179034157833
Popesixtus,746,7,10,1,6.901474530831099
Posco,1307,6.8,10,1,7.111323641928079
pouletbete,576,6.4,10,1,6.243576388888889
poulidor,781,7,10,3,6.975032010243278
povertidonki,752,6,10,1,6.205452127659575
Pozman,2364,7,10,1,6.812508460236887
Ppiechuu,963,7,10,1,6.792627206645898
prd1982,912,5.5,10,1,5.144462719298246
prikols,604,7,10,1,6.77317880794702
Prince of Guelph,522,7,10,2,6.78639846743295
PrinceScribe,506,6.4,9.3,1,6.382905138339921
Prinny_dood,761,7,10,1,7.295006570302234
PrivateMeggido,1232,7.5,10,2,7.462865259740259
ProEvo,506,7,10,1,6.949802371541502
Profecia91,833,7,9.6,1,6.715246098439375
projektplanszowka,527,6,10,1,5.849146110056926
Prokonsul Piotrus,613,7,9,4,6.650897226753671
Prometeo,697,7,10,1,6.66284074605452
pronkjewail,601,8,10,2,7.404326123128119
propheticuser,633,6,10,2,6.609794628751975
ProZD,995,7,10,1,7.257286432160804
pschwar,790,6.5,10,1,6.299367088607595
psich7,513,7.5,10,3,7.582846003898635
ptd99uk,537,6,10,1,6.418994413407821
ptm_junk,1101,6,10,1,5.96094459582198
puffinge,707,6,10,1,5.816124469589816
Pufforrohk,686,7,10,2,6.5830903790087465
Puglord,802,7.5,10,2,7.5
pugthemagician,617,7,10,4,6.884084278768233
pulla,1557,6.5,10,1,6.275915221579962
Pumpkinhead76,647,7,10,2,6.557959814528593
Punchizzle,808,6.7,10,1.9,6.600278465346535
punhosdelobo,870,7,10,1,6.849425287356322
punkin312,3394,6.5,10,1,6.1890984089569825
Purple,666,7,10,1,6.4174174174174174
purplecow55,827,7,10,2,6.572140266021766
purplewurple,612,7,10,1,6.72140522875817
Purri,846,6.5,10,1,6.556737588652482
pusboyau,1021,6,10,2,6.118511263467189
pvtparts,529,7,10,1,6.803969754253308
pwhy5,570,7,10,2,6.6798245614035086
pyduc,685,7,10,1,7.097810218978102
pyr-shep,988,7,10,2,7.032388663967612
Pyroscope,502,7.56,9.99,3,7.5764741035856575
pyrytus,900,6.5,9,2,6.512777777777778
PzVIE,2668,6,10,1,5.802098950524738
qbaldus1,1123,5,10,2,5.265360641139804
Qeester,606,6.5,10,2,6.4721122112211225
Qhorin,524,6,10,1,6.070610687022901
qrux,663,6,10,1,5.512820512820513
QuadAces,567,7,10,1,7.069664902998237
Qualm,1006,6,10,2,6.45675944333996
quantumscipio,544,6,10,1,5.8943014705882355
Quarashi,500,6,10,1,6.122
quasimone,983,7.5,10,1,7.34323499491353
Quayde,1013,6,10,1,5.805350444225074
QuicheGames,599,7.5,10,1,7.71636060100167
quietcorn,1117,6,10,1,5.527305282005371
Quilzar,631,7,10,4,6.931854199683043
QuixoticQuixotic,630,6.5,9,2,6.35515873015873
Qumad,510,6,10,2,6.198039215686275
Qumpelblase,605,6.5,10,1,6.20495867768595
quozl,590,7,10,1,6.744898305084746
qwertymartin,1078,6,10,2,6.196660482374768
qwheeler,821,6,10,1,6.19983556638246
qzhdad,2150,6.5,10,2,6.366511627906977
r0t1prata,589,7,10,1,6.793718166383702
r1100rl,659,7,9.75,1,6.8728376327769345
r56ygf,702,7,10,2,6.883190883190883
Raabeyes,694,6.7,10,1,6.362536023054755
rabbithunter,505,7,10,2,6.9445544554455445
Rabbits,599,6,10,1,5.5
rabesandratana,657,8.2,10,2,7.879025875190258
rabid_schnauzer,966,1,10,1,1.8126293995859213
rabit71,515,7,9.3,1,6.9666407766990295
rachavez,545,7,10,2,7.291743119266055
radagast14,934,6.5,10,1,6.5637044967880085
RadiantRabbit,546,7,10,1,7.11080586080586
RaDiKal,607,6,10,1,6.166392092257001
Radioactive Man,573,7,10,1,6.876788830715532
Radix1214,613,7,10,1,6.535073409461664
RaffertyA,1131,6,10,1,5.8691423519009724
ragados,582,7,10,1,6.577319587628866
RagnarokZero,508,7,10,1,6.7578740157480315
raile,956,6,10,2,5.7112970711297075
Railhead Mike,568,7,9.5,3,6.914172535211268
rainydaysteve,1740,7,10,2,6.906034482758621
rajeevbat,529,7,10,2,6.7561436672967865
rajungamer,966,6,10,1,6.099378881987578
rak5632,676,7,10,2,7.295710059171598
rampantdragon,593,7,9,2,6.339797639123103
ramses,586,7,9,4,6.919965870307167
randomgerbil,554,7,10,1,6.758122743682311
RandomGraham,1064,6,10,1,5.870300751879699
randomguy132,652,7,10,2,6.582055214723926
randomlife,527,7,10,2,6.8652751423149905
Randy Cox,1020,5.775,10,1,5.680906862745098
randywilburn,1073,7,10,1,6.655172413793103
Rapharoni,530,7,10,3,7.066981132075472
Raptorbonz42,502,6,10,1,5.50398406374502
rascozion,1135,7,9.5,2,6.889867841409692
ratbulogg,657,5,10,1,4.923896499238965
Ratsia,677,7,9,2,6.432791728212703
Ratwulf,881,5,10,3,5.196367763904654
raulfr,1040,7,9,4,6.855769230769231
Rauxa,538,7,10,2,6.831598513011152
RAVENBURG,962,6.5,10,1,6.344220374220375
ravenpolar,630,7,10,1,6.717460317460318
raynovich,623,6,10,1,5.6932263242375605
raynz,631,7,10,1,6.917274167987322
raythornton,531,7,9,2,6.839924670433145
rayzg,1136,6,10,1,5.670554577464789
rayzor6,520,7,10,2,6.5115384615384615
RazorPop,534,6,10,2,6.355805243445693
rbayu2,553,7.5,10,4,7.604882459312839
REAL TIGRIS,978,6,10,2,5.64381390593047
realnewton,741,7,10,1,7.033738191632929
Red Wine Pie,728,7,9,3,7.0012362637362635
red_gamster,678,7,10,1,6.595870206489676
Red22jlj,620,7,10,3,7.302216596774193
Redbeardin84,511,7,10,1,6.2426614481409
RedCooper,574,7,10,1,6.585365853658536
Rednax,499,7,9,3,6.700400801603206
redradek,674,7,10,1,7.019436201780415
redsneakers,611,6,10,2,5.959901800327332
Redward,639,5,10,1,5.241784037558685
RedwoodCroft,1166,6,10,1,6.20368782161235
reformedkenny,621,7,10,3,7.017713365539453
rei70,1675,8,10,1,7.747641791044776
